time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
3520.782,0.02037378,0.01193514,-0.03853159,0.1359348,-0.04683491,0.1027915,0.1028671,0.09892395,-0.2411561,353.7718,355.4885,354.6574,-1.785645,-1.182727,0.3789865,2.086103,-2.274426,-1.378679,-0.4151216,0.3630863,-0.1457945,289.0461,251.1014,25.9735,1.809905,-1.096634,0.4760538,1.648691,2.817741,1.059081,0.5620672,0.3735578,-0.09793217,295.0862,105.9686,340.4501,
3534.668,0.01858968,0.007471122,-0.03581024,0.09333329,-0.06214882,0.1033592,0.1031435,0.0989299,-0.2415576,353.7234,355.5707,354.5928,-1.760524,-1.253383,0.2949954,1.57784,-2.693065,-0.9071662,-0.436297,0.345202,-0.1442918,291.7739,254.699,22.91479,1.790669,-1.175695,0.4205295,1.783196,2.824333,0.9292213,0.5840185,0.3568885,-0.09394667,297.5213,103.3215,343.6852,
3548.604,0.01728798,0.003835924,-0.03297352,0.06681491,-0.0735097,0.08273669,0.1034195,0.09888601,-0.2419486,353.6868,355.6419,354.5853,-1.719715,-1.320128,0.2253091,1.332052,-3.025158,-0.5400867,-0.4563648,0.3266192,-0.1431663,294.6884,257.5084,20.71844,1.760447,-1.248943,0.3634618,1.90182,2.797781,0.7606128,0.6053668,0.339216,-0.09065624,300.0663,101.4354,346.0702,
3562.307,0.01529514,0.001934584,-0.02926447,0.0409045,-0.0777444,0.05406396,0.1035805,0.09891322,-0.2422266,353.6867,355.7034,354.5927,-1.660875,-1.380721,0.1671913,1.246224,-3.119307,-0.2360103,-0.4755931,0.3072839,-0.1424552,297.4011,259.306,19.45872,1.722534,-1.322597,0.3098701,1.958751,2.79831,0.59711,0.6261203,0.3205425,-0.08798309,302.701,99.88306,347.8902,
3576.517,0.01254417,0.0006474562,-0.02473556,0.02239035,-0.07193955,0.04650835,0.1036668,0.09891056,-0.2424431,353.6802,355.7554,354.554,-1.594227,-1.440795,0.1163888,1.359456,-3.023772,-0.006042302,-0.4939466,0.2869893,-0.1419417,299.9689,260.2336,18.70362,1.68383,-1.388161,0.2711649,2.000119,2.795527,0.497685,0.646244,0.3011806,-0.08555239,305.3648,98.46061,349.4363,
3590.495,0.009539302,0.00018202,-0.01928577,0.01031297,-0.06630248,0.05108346,0.1037755,0.09893709,-0.2425537,353.6701,355.8105,354.5061,-1.529787,-1.501427,0.07714495,1.585698,-2.828137,0.1377496,-0.5117667,0.2658491,-0.1414096,302.4536,260.6366,18.11673,1.623127,-1.472475,0.2295714,2.127474,2.700356,0.4604488,0.6652614,0.2802001,-0.08351003,308.0022,97.35137,350.8525,
3604.194,0.006833666,-0.0008914039,-0.01384687,0.01163806,-0.06823201,0.05396053,0.1039743,0.09893057,-0.2427583,353.6378,355.879,354.472,-1.471885,-1.563076,0.06017441,1.865773,-2.666585,0.0879973,-0.5288813,0.2441122,-0.1405778,304.9973,261.2137,17.0429,1.556361,-1.540313,0.20068,2.290364,2.457391,0.5258802,0.6832539,0.2587894,-0.08153767,310.4186,96.50365,352.3877,
3618.188,0.004420379,-0.001195246,-0.008364882,0.0006369458,-0.07365197,0.06560379,0.1040564,0.09893386,-0.2427201,353.6415,355.9669,354.3991,-1.411724,-1.624511,0.06157503,2.171082,-2.493815,-0.1776209,-0.545012,0.2216045,-0.1396878,307.5192,262.096,15.25156,1.47984,-1.601757,0.175113,2.348778,2.159024,0.5849276,0.7002573,0.2364647,-0.07985793,312.5547,95.85669,353.7914,
3632.229,0.002704868,-0.00103841,-0.003200461,-0.006297486,-0.08493568,0.06821225,0.1040509,0.09892405,-0.2426362,353.6384,356.0648,354.3609,-1.339651,-1.681309,0.06603257,2.312862,-2.224506,-0.4533339,-0.5601015,0.1984005,-0.1389,309.7063,262.9573,13.35681,1.40637,-1.662714,0.1596952,2.298396,2.011167,0.6319327,0.7165554,0.2132562,-0.0782168,314.6697,95.04408,355.0679,
3645.938,0.0009739976,-0.00043558,0.001800061,-0.01771649,-0.09904193,0.05094633,0.1040208,0.09893333,-0.2424927,353.6632,356.1652,354.3645,-1.266759,-1.735761,0.06557757,2.321032,-2.02651,-0.5889356,-0.5745031,0.1742326,-0.1383593,311.7921,263.7324,11.78201,1.341789,-1.72749,0.1528766,2.270571,2.031772,0.6608229,0.7322081,0.1893258,-0.07676754,317.0171,94.04577,356.2281,
3660.065,-0.001088081,-0.0007783144,0.006512799,-0.02762758,-0.1046462,0.02764772,0.10394,0.09891295,-0.2422791,353.6907,356.2518,354.3837,-1.200778,-1.793089,0.06484729,2.309064,-1.9476,-0.6587611,-0.5882201,0.1494069,-0.1378254,313.9841,264.558,10.37217,1.282056,-1.799211,0.1397312,2.351198,2.064819,0.5049518,0.7470297,0.1642622,-0.07542625,319.615,93.46704,356.8053,
3674.03,-0.003900965,-0.003017265,0.01092892,-0.03695215,-0.1030243,0.01386067,0.1037941,0.09881546,-0.2420053,353.7256,356.3284,354.3882,-1.144375,-1.846099,0.06076514,2.433009,-1.833684,-0.7452724,-0.6010797,0.1239853,-0.1373783,316.302,265.1819,8.918012,1.219318,-1.878506,0.1277973,2.516173,2.009059,0.3639311,0.7607713,0.13782,-0.07391423,322.3092,93.17113,357.2238,
3687.744,-0.006557936,-0.00561017,0.01460795,-0.05077215,-0.09465412,0.001259685,0.1036248,0.0986721,-0.2417049,353.7848,356.3921,354.4023,-1.082042,-1.901007,0.05317473,2.609761,-1.632189,-0.8654177,-0.6126965,0.09789709,-0.1368645,318.6062,265.5838,7.326991,1.147426,-1.957392,0.1332836,2.641182,1.889617,0.4898945,0.773268,0.1105373,-0.07197084,324.8943,92.61349,358.1733,
3701.836,-0.008581339,-0.006281139,0.01728713,-0.07001211,-0.08361021,-0.009315653,0.103406,0.09857929,-0.2413235,353.8683,356.4462,354.4159,-0.9910922,-1.966461,0.04835448,2.687643,-1.378183,-1.097252,-0.6227418,0.07014623,-0.1365232,320.6671,266.1131,5.374192,1.071904,-2.029854,0.1523367,2.712422,1.719165,0.880055,0.7864332,0.08302462,-0.06963736,327.3255,91.68262,359.8482,
3715.818,-0.009878798,-0.005502362,0.01966814,-0.07659858,-0.07920934,-0.01111495,0.103276,0.09855235,-0.2410207,353.9247,356.5115,354.4223,-0.9092718,-2.021958,0.04426753,2.70224,-1.177619,-1.268388,-0.6320578,0.04216608,-0.1363189,322.6746,266.6645,3.471398,0.9798782,-2.098248,0.1599501,2.738693,1.354417,1.296699,0.7991197,0.05460474,-0.06734273,329.4577,90.9448,1.879948,
3729.713,-0.01059522,-0.005275389,0.02169126,-0.07150505,-0.08140998,-0.01100441,0.1031401,0.09844238,-0.2406445,353.9594,356.5891,354.4326,-0.8283001,-2.077408,0.0305381,2.765394,-1.028709,-1.292883,-0.6402256,0.01359412,-0.136499,324.8206,266.9958,1.850894,0.8911994,-2.148814,0.1494859,2.724896,0.9183415,1.5385,0.8097838,0.02531021,-0.06553467,331.3749,90.58167,3.812596,
3743.454,-0.0110785,-0.006550744,0.02374808,-0.06785244,-0.07869083,-0.01002396,0.1030083,0.09830898,-0.2402687,354.0054,356.6473,354.4389,-0.7585251,-2.125281,0.01256121,2.852576,-0.9682637,-1.188195,-0.6475549,-0.01517395,-0.1368994,327.1731,267.1743,0.6109118,0.7975607,-2.19628,0.1315695,2.712265,0.4823762,1.710259,0.8177553,-0.005124832,-0.06420641,333.1663,90.43472,5.818083,
3757.621,-0.01205949,-0.007965924,0.02503412,-0.06585135,-0.06134231,-0.01569946,0.102808,0.09821589,-0.2399092,354.0603,356.6605,354.4592,-0.6658923,-2.183665,-0.008543916,2.977662,-1.076439,-1.015139,-0.6531187,-0.04471513,-0.1377368,329.9098,267.4671,359.713,0.7075534,-2.246443,0.1189716,2.743036,0.2010951,1.909135,0.8245156,-0.03599581,-0.06300431,335.1084,90.14312,8.015064,
3771.467,-0.01340544,-0.007504028,0.02587135,-0.06341227,-0.03108153,-0.02289951,0.1026108,0.09817867,-0.2395482,354.1115,356.6328,354.4812,-0.5915366,-2.220203,-0.02594256,3.065335,-1.108467,-0.8520746,-0.6581736,-0.07407176,-0.1386988,332.632,267.6957,359.0004,0.6317445,-2.290887,0.1092827,2.800413,0.1131879,2.041259,0.8304417,-0.06688404,-0.06222716,337.3278,89.6534,10.11584,
3785.157,-0.01460691,-0.00581538,0.02628315,-0.04878459,-2.642274E-05,-0.02975699,0.1023927,0.09816761,-0.2391796,354.1294,356.5833,354.5073,-0.4876704,-2.253558,-0.03679317,3.114094,-1.083266,-0.8926055,-0.661203,-0.1039092,-0.139488,335.2979,268.1053,358.004,0.5298709,-2.343539,0.08798311,2.883492,0.2129194,2.082328,0.8344551,-0.09861067,-0.06243077,339.8809,88.9473,11.90026,
3799.283,-0.01483012,-0.003536637,0.02713027,-0.02436261,0.02428937,-0.05035618,0.1021562,0.09822972,-0.2387509,354.1242,356.5171,354.584,-0.3910465,-2.264117,-0.04288187,3.166392,-0.8577781,-1.100455,-0.6632401,-0.1331445,-0.1403628,337.792,268.3961,356.5486,0.4357295,-2.379563,0.05025981,2.991611,0.2135991,1.940094,0.8373981,-0.1303432,-0.06319113,342.4977,88.58579,13.23134,
3813.229,-0.01418957,-0.001777787,0.028065,0.0123353,0.03829861,-0.08364446,0.1019335,0.09826066,-0.2383504,354.0726,356.4433,354.7094,-0.2881948,-2.258932,-0.05799962,3.195117,-0.5501124,-1.230136,-0.6637064,-0.1619571,-0.1414511,340.1862,268.4207,355.0614,0.336228,-2.404841,0.003356554,3.128284,0.03784399,1.802679,0.8387855,-0.1620502,-0.06425856,345.15,88.56993,14.52973,
3826.994,-0.01339144,0.0006419066,0.02834874,0.04339853,0.05166879,-0.09663253,0.1017509,0.09835823,-0.237947,354.0164,356.3586,354.792,-0.1954505,-2.242168,-0.07022698,3.07848,-0.3894078,-1.187043,-0.6632481,-0.1905723,-0.1427404,342.3659,268.4806,353.9426,0.2326547,-2.415878,-0.04050423,3.21215,-0.2005817,1.692304,0.8387659,-0.1934333,-0.06551216,347.7655,88.72794,15.85465,
3841.086,-0.01213629,0.003255838,0.02838059,0.0654042,0.0665013,-0.09350867,0.1016312,0.09845301,-0.2375827,353.9568,356.265,354.8502,-0.1046878,-2.224507,-0.07813653,2.980866,-0.327608,-1.075182,-0.6616057,-0.2189665,-0.1439715,344.5448,268.5814,353.0987,0.1266114,-2.408953,-0.06907359,3.16973,-0.3879083,1.644564,0.8372997,-0.2245664,-0.06683676,350.2032,88.82144,17.21858,
3855.12,-0.01095279,0.004297967,0.02740017,0.07449415,0.06815795,-0.07399174,0.1015198,0.09845667,-0.2372541,353.9008,356.2049,354.8749,-0.004824779,-2.201422,-0.06904919,2.938093,-0.3195736,-1.140577,-0.6584609,-0.2467594,-0.1446276,346.8151,268.9385,352.0042,0.03485145,-2.395977,-0.08479873,3.106078,-0.5319284,1.671011,0.8349738,-0.2551951,-0.06826684,352.5972,88.81453,18.69064,
3868.914,-0.008702184,0.003368788,0.0257327,0.05703443,0.06573218,-0.05824398,0.101464,0.09841082,-0.2369452,353.9067,356.156,354.8975,0.09260017,-2.16944,-0.04679894,2.876503,-0.2944257,-1.377453,-0.654053,-0.2737754,-0.144995,349.0257,269.514,350.5207,-0.06827674,-2.377418,-0.09600282,3.046346,-0.5962656,1.746235,0.8309378,-0.2856058,-0.0700588,355.0195,88.61171,20.19656,
3882.631,-0.006562149,0.0001505785,0.02404034,0.02771709,0.05504039,-0.05231654,0.1014092,0.09826268,-0.2366672,353.9411,356.127,354.9322,0.1924089,-2.123997,-0.02774966,2.691758,-0.2228012,-1.640684,-0.6482749,-0.3001817,-0.1455212,350.9179,270.1429,348.8423,-0.1711731,-2.351854,-0.1167662,2.991299,-0.7634152,1.715344,0.8254351,-0.3155798,-0.07225296,357.3874,88.68641,21.62351,
3896.766,-0.005177078,-0.002985381,0.02239726,-0.003853247,0.05574546,-0.02833857,0.1013427,0.09818381,-0.2364035,353.9872,356.0841,354.8948,0.2882632,-2.079183,-0.02389279,2.505011,-0.112519,-1.717873,-0.6415309,-0.326352,-0.1462244,352.6442,270.5779,347.3911,-0.2900256,-2.319499,-0.1436085,2.96388,-0.953487,1.620525,0.8178594,-0.3450891,-0.07454167,359.7853,88.95915,22.96431,
3910.707,-0.00449812,-0.004032778,0.02055064,-0.02425933,0.06160282,0.0180184,0.1012952,0.09817877,-0.236167,354.0163,356.0498,354.7885,0.376408,-2.045177,-0.02521905,2.48869,0.03112791,-1.684374,-0.6337388,-0.3520826,-0.1466489,354.6096,270.7841,346.128,-0.3957962,-2.285011,-0.1461633,2.873778,-0.9827856,1.672871,0.8094958,-0.3739989,-0.07637768,2.099733,88.87723,24.38458,
3924.487,-0.00356035,-0.003704065,0.0190729,-0.03252211,0.06173809,0.07060929,0.1012433,0.09813148,-0.2358818,354.0327,356.0368,354.6479,0.464034,-2.013243,-0.01335204,2.539504,0.08270738,-1.719948,-0.6248485,-0.3768675,-0.1465957,356.787,271.166,344.831,-0.4975699,-2.236187,-0.1224754,2.623203,-0.9336552,2.055585,0.7999231,-0.4019938,-0.0777753,4.075935,88.27186,26.364,
3938.593,-0.001816059,-0.003480231,0.01807054,-0.03153512,0.05223213,0.09251694,0.1012702,0.09806867,-0.2356639,354.039,356.0314,354.5583,0.5520756,-1.968814,0.007955194,2.540028,0.006688982,-1.744972,-0.6148056,-0.4006765,-0.1465012,358.945,271.829,343.6934,-0.5921506,-2.174417,-0.1015727,2.239355,-0.9597486,2.523748,0.7891619,-0.429203,-0.07957909,5.653336,87.5024,28.82906,
3952.39,0.0004832854,-0.004458255,0.01736731,-0.02558227,0.03682643,0.0505034,0.1013458,0.09796669,-0.2354455,354.0567,356.0153,354.6269,0.6387793,-1.912024,0.02680185,2.463284,-0.1594893,-1.679648,-0.6037626,-0.4238007,-0.1465421,0.9329306,272.6898,342.9058,-0.6767149,-2.111946,-0.1171372,1.951461,-1.130575,2.635088,0.7774825,-0.455583,-0.08228588,7.164289,87.19576,31.09726,
3966.058,0.001624577,-0.006204833,0.01657952,-0.02358768,0.02355723,-0.01559614,0.1013992,0.09783581,-0.2352324,354.0924,355.9927,354.7422,0.7169378,-1.856537,0.04018515,2.381554,-0.3274611,-1.604217,-0.5922064,-0.4466012,-0.1467457,2.826745,273.6865,342.3295,-0.7548288,-2.055558,-0.1566198,1.890533,-1.29812,2.388714,0.7648904,-0.4811962,-0.08564987,8.92452,87.30546,32.77287,
3980.309,0.001508515,-0.006557265,0.01571612,-0.02233251,0.0260311,-0.03789387,0.1014214,0.09773314,-0.2350316,354.1166,355.9558,354.7609,0.7784299,-1.820724,0.03716939,2.376643,-0.2178877,-1.624834,-0.5803518,-0.4691086,-0.146815,4.857732,274.3204,341.5126,-0.8312892,-2.006936,-0.2000953,2.024809,-1.446873,1.980392,0.7514502,-0.5059258,-0.08894772,11.07161,87.69969,33.94531,
3994.394,0.0009265601,-0.005137803,0.01447263,-0.0112289,0.03104358,-0.0153576,0.1015179,0.09768192,-0.2348542,354.0962,355.9293,354.7102,0.8457127,-1.783209,0.03254251,2.351007,0.01706684,-1.781399,-0.5672179,-0.4908847,-0.1465789,6.943347,274.7432,340.3073,-0.9092858,-1.957278,-0.2161685,2.182255,-1.453713,1.773757,0.7370693,-0.5297161,-0.09200503,13.42263,87.74905,34.99711,
4008.14,0.0008119752,-0.004250878,0.01370029,-0.004223743,0.02460606,0.0002051267,0.1016533,0.09762919,-0.2346716,354.0929,355.9289,354.6951,0.9205498,-1.740885,0.03193132,2.242173,0.1876326,-2.015139,-0.5528418,-0.5119743,-0.1464466,8.91879,275.256,338.8333,-0.9864364,-1.895155,-0.2073314,2.161767,-1.340164,1.891901,0.7216545,-0.5524636,-0.09473667,15.52193,87.2928,36.32161,
4021.833,0.0003927455,-0.004654059,0.01269639,-0.0136402,0.02081991,0.01168347,0.1017258,0.0975466,-0.2345109,354.1265,355.9253,354.6627,0.997559,-1.689717,0.0382307,2.085625,0.1619457,-2.238387,-0.5377042,-0.5322518,-0.1463794,10.73168,276.1271,337.3961,-1.055966,-1.822089,-0.1925758,1.991818,-1.20061,2.225314,0.7057098,-0.5740618,-0.0978163,17.32828,86.44177,38.01167,
4036.087,-0.0005284391,-0.005936468,0.01151381,-0.03201989,0.02608217,0.02652238,0.1016948,0.09743499,-0.2343836,354.1798,355.9033,354.6094,1.064678,-1.631934,0.04868995,1.95508,-0.005596101,-2.447338,-0.5223829,-0.5516561,-0.1465731,12.51178,277.4219,336.0952,-1.111743,-1.746,-0.2050967,1.847364,-1.235572,2.27443,0.6894106,-0.5945978,-0.101451,19.11549,86.0032,39.56755,
4049.914,-0.001291511,-0.007085462,0.01086508,-0.03964907,0.02537536,0.01344989,0.1016619,0.09730724,-0.2342458,354.2193,355.8882,354.6302,1.115331,-1.57208,0.03969901,1.809062,-0.05028802,-2.467355,-0.5065823,-0.5705736,-0.1473223,14.14603,278.501,335.0078,-1.156721,-1.671564,-0.2410398,1.806219,-1.390234,1.990912,0.6727579,-0.6141294,-0.1058119,21.04052,86.11167,40.70228,
4063.71,-0.001490496,-0.006580598,0.0100966,-0.03556044,0.02524082,-0.01446024,0.1016171,0.09721881,-0.234108,354.245,355.8578,354.6849,1.155113,-1.524595,0.009164482,1.813989,0.1596443,-2.354572,-0.4904273,-0.5889173,-0.1483923,16.05667,279.0709,334.0677,-1.199948,-1.599088,-0.2845362,1.799828,-1.599033,1.60616,0.6555528,-0.6327247,-0.1103354,23.06615,86.60379,41.63103,
4077.795,-0.001763375,-0.005490052,0.009716124,-0.0184758,0.02610074,-0.03402114,0.101568,0.09716022,-0.2339635,354.2366,355.8235,354.7332,1.192269,-1.480821,-0.02778575,1.894785,0.4622177,-2.179867,-0.473707,-0.6064441,-0.1497183,18.19469,279.3184,333.2815,-1.250167,-1.522789,-0.3099905,1.858614,-1.702083,1.359272,0.6379391,-0.6503704,-0.1144113,25.2339,86.92592,42.42883,
4091.755,-0.00212871,-0.00468767,0.009214608,-0.01341996,0.02589736,-0.05515381,0.1015236,0.09711217,-0.2338409,354.2612,355.7913,354.8032,1.232802,-1.430909,-0.05480032,1.982904,0.69029,-2.111962,-0.4564044,-0.6228866,-0.1511178,20.48181,279.6351,332.4962,-1.293255,-1.454131,-0.2994565,1.879437,-1.563649,1.538112,0.6201993,-0.6672437,-0.1183865,27.27575,86.44602,43.40356,
4105.428,-0.002172417,-0.004659084,0.008743436,-0.0186318,0.03516358,-0.06550962,0.1014938,0.09704848,-0.2337294,354.3014,355.7375,354.8511,1.269599,-1.376946,-0.06905955,1.999527,0.7555373,-2.115263,-0.4390491,-0.6384493,-0.1525746,22.67964,280.2216,331.7571,-1.32495,-1.382498,-0.2954134,1.781925,-1.476672,1.759947,0.6024254,-0.6832132,-0.1226662,29.13315,85.89932,44.59893,
4119.587,-0.002361473,-0.005339119,0.008490821,-0.02075686,0.04229587,-0.06508107,0.1014574,0.09696648,-0.2336268,354.3303,355.6868,354.8873,1.299271,-1.295522,-0.07624549,1.865386,0.6063851,-2.121712,-0.4213517,-0.6527312,-0.1543741,24.40915,281.1349,331.1262,-1.338623,-1.311358,-0.3105434,1.628548,-1.544389,1.722005,0.5848935,-0.6982671,-0.1272467,30.90954,85.84077,45.77855,
4133.384,-0.002185036,-0.005164057,0.008405617,-0.0163005,0.05681805,-0.05194812,0.1014256,0.0969515,-0.2335644,354.3389,355.6149,354.8934,1.31619,-1.214587,-0.09470215,1.68288,0.5229015,-2.070987,-0.4037182,-0.6664097,-0.1567424,25.92445,281.9256,330.4964,-1.343042,-1.243244,-0.3436542,1.486059,-1.776257,1.435006,0.567333,-0.7124866,-0.1322817,32.7653,86.44102,46.89645,
4147.034,-0.001804086,-0.003900822,0.008494451,-0.001332757,0.07061356,-0.03699103,0.1014044,0.09697839,-0.2334952,354.3179,355.5337,354.8956,1.319356,-1.156985,-0.1244047,1.578591,0.6307345,-1.864704,-0.386409,-0.6797374,-0.1593557,27.50396,282.2834,330.07,-1.348294,-1.188964,-0.3738884,1.382254,-2.050367,1.11861,0.5496956,-0.7261081,-0.1371286,34.76432,87.43082,48.03324,
4161.224,-0.001307537,-0.002141541,0.008569518,0.01532105,0.08449249,-0.01951627,0.1013956,0.09700326,-0.2333865,354.2887,355.4471,354.8829,1.317528,-1.10574,-0.1629404,1.558217,0.935765,-1.620418,-0.3691024,-0.6923637,-0.1622942,29.37357,282.171,329.7156,-1.36039,-1.119877,-0.3758165,1.40278,-2.21023,1.074757,0.5318639,-0.738342,-0.1412936,36.98934,88.07194,49.25972,
4175.193,-0.0006631952,-0.001691703,0.008354075,0.02090944,0.09578971,-0.004357475,0.1014032,0.09699169,-0.233274,354.2769,355.3602,354.858,1.31874,-1.054324,-0.2003836,1.572792,1.343021,-1.416286,-0.351649,-0.7039787,-0.1651888,31.56049,281.7215,329.3036,-1.363476,-1.048349,-0.3500347,1.408008,-2.068589,1.314178,0.5144581,-0.749757,-0.1452506,38.92204,87.90437,50.47966,
4189.137,2.882513E-05,-0.003287659,0.007424633,0.003827941,0.1000458,0.007409563,0.1014175,0.09690926,-0.2332034,354.3168,355.2899,354.8248,1.31989,-1.000979,-0.2115992,1.619231,1.51362,-1.378509,-0.3346918,-0.7146583,-0.167897,33.77829,281.6986,328.9263,-1.345864,-0.9729965,-0.3336335,1.256261,-1.944305,1.475665,0.4977645,-0.7603747,-0.1494259,40.52139,87.8651,51.8592,
4202.867,0.001189038,-0.006609457,0.006326613,-0.03356855,0.09404195,0.0123045,0.1014504,0.09673363,-0.2331848,354.4164,355.2453,354.7938,1.307893,-0.9322917,-0.2083397,1.637333,1.474172,-1.441022,-0.3184621,-0.7241084,-0.170642,35.83865,282.1071,328.5892,-1.307301,-0.899159,-0.3373049,0.941323,-2.031397,1.393831,0.4818938,-0.7700855,-0.1533216,41.94298,88.75462,53.66576,
4216.972,0.002769854,-0.01030614,0.005627656,-0.06975049,0.07617059,0.006438508,0.1015186,0.09649469,-0.2331614,354.5228,355.2303,354.7844,1.280623,-0.8595614,-0.2100506,1.535033,1.407446,-1.420631,-0.3029291,-0.732637,-0.173553,37.59098,282.4254,328.2343,-1.262319,-0.8229886,-0.3380692,0.6366976,-2.165408,1.259226,0.4664963,-0.7785357,-0.1567094,43.29332,90.13319,55.75092,
4230.923,0.004523659,-0.01126453,0.005329531,-0.09114721,0.05197592,-0.006764413,0.1016202,0.0963099,-0.2330985,354.6172,355.2298,354.7966,1.222388,-0.7701312,-0.214076,1.425631,1.37447,-1.213473,-0.2891186,-0.7397753,-0.1763901,39.13681,282.5948,328.183,-1.216175,-0.7374291,-0.3097109,0.4839866,-2.149606,1.309833,0.4518551,-0.785532,-0.1590832,44.57899,91.11057,57.83768,
4244.705,0.005916486,-0.008548105,0.005789374,-0.07630885,0.03006823,-0.02194169,0.1017339,0.09625206,-0.233007,354.6385,355.231,354.8362,1.140501,-0.6847243,-0.2205921,1.334875,1.464267,-0.8352254,-0.2767889,-0.7461252,-0.1793329,40.66046,282.4741,328.5117,-1.170885,-0.655457,-0.2604828,0.5040065,-2.010345,1.542828,0.4382264,-0.791301,-0.1608184,45.87904,91.2989,59.73073,
4258.78,0.007156169,-0.004103786,0.006336781,-0.03210209,0.005368231,-0.03145718,0.1019099,0.09632343,-0.2328916,354.5874,355.2524,354.8818,1.044184,-0.6062467,-0.2183027,1.189798,1.516422,-0.5937266,-0.2658944,-0.7517199,-0.1816895,42.0737,282.2157,328.6934,-1.078518,-0.5286289,-0.184642,0.6265243,-1.637685,1.64249,0.4274223,-0.7943437,-0.1614333,46.94375,90.60666,60.68924,
4272.78,0.008130264,0.0005286821,0.007067977,0.0132681,-0.01986432,-0.03625505,0.1021211,0.09647888,-0.2327561,354.5167,355.2878,354.932,0.9320858,-0.5296195,-0.2015653,1.003418,1.459965,-0.5381429,-0.2570131,-0.7562355,-0.1834538,43.29656,281.9543,328.5335,-0.9593371,-0.4109059,-0.1232788,0.8123314,-1.263713,1.102283,0.4187368,-0.796468,-0.1619654,47.93317,89.99258,60.21407,
4286.382,0.008267195,0.003637973,0.006978054,0.0485574,-0.03125826,-0.02898992,0.1022968,0.09663157,-0.2326493,354.439,355.3102,354.9519,0.7991553,-0.4502679,-0.1803786,0.8151325,1.342228,-0.4977416,-0.250351,-0.7596637,-0.1849602,44.29243,281.6662,328.2762,-0.8139716,-0.3062289,-0.07307225,0.9750339,-1.104584,0.2960498,0.4128554,-0.7976998,-0.1619809,49.09626,89.75574,58.97991,
4300.342,0.007149941,0.005474065,0.005936405,0.0576763,-0.02344466,-0.002521168,0.10237,0.0967539,-0.2325892,354.3892,355.3087,354.9087,0.6643883,-0.3749168,-0.157188,0.638598,1.161208,-0.4527164,-0.2458213,-0.7621658,-0.1861156,45.01723,281.4302,328.0166,-0.6418835,-0.210693,-0.02491953,0.9232416,-0.9875628,-0.3337489,0.4096456,-0.7979614,-0.1609456,49.99622,89.85905,57.81388,
4314.345,0.005370692,0.006255866,0.004657614,0.05742247,-0.01014484,0.02563501,0.1024034,0.09686164,-0.2325554,354.3416,355.2992,354.8545,0.4795248,-0.2787049,-0.1232447,0.4045364,0.8923924,-0.3130178,-0.2447365,-0.7631009,-0.1864446,45.21852,281.1407,327.8308,-0.4502447,-0.1176888,0.02960719,0.7740681,-0.7526191,-0.6534121,0.4090034,-0.7970287,-0.1589603,50.43743,89.81685,56.74207,
